model,dataset,layer,accuracy,f1,true_positive_rate,true_negative_rate,roc_auc,average_precision,negative_support,positive_support,Classification_Type,num_layers
olmo2_0325_32b_inst,wildguardtest,35,0.9058269570335491,0.8885793871866295,0.8461538461538461,0.9534391534391534,0.9517879948914432,0.934480938925563,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,36,0.9064155385520895,0.8895066018068103,0.8488063660477454,0.9523809523809523,0.9527191837536666,0.9334603779200594,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,37,0.9046497939964685,0.8873435326842837,0.8461538461538461,0.9513227513227513,0.9522756936550041,0.9334443178321076,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,38,0.9034726309593879,0.8865836791147994,0.850132625994695,0.946031746031746,0.9532651256789189,0.93176326657003,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,39,0.90759270158917,0.8917987594762233,0.8580901856763926,0.9470899470899471,0.9532209170140205,0.9368330670727129,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,40,0.9081812831077104,0.8924137931034483,0.8580901856763926,0.9481481481481482,0.9513753806857256,0.9398810820438933,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,41,0.9081812831077104,0.8925619834710744,0.8594164456233422,0.9470899470899471,0.9514223962499825,0.9359960047729463,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,42,0.90759270158917,0.8914996544574982,0.8554376657824934,0.9492063492063492,0.9505129608577884,0.9332135648142126,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,43,0.9070041200706298,0.8907330567081605,0.8541114058355438,0.9492063492063492,0.9507740024981404,0.9343460953224252,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,44,0.9052383755150089,0.8888888888888888,0.8541114058355438,0.946031746031746,0.9504168245547555,0.9364706212735826,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,45,0.9052383755150089,0.8887353144436766,0.8527851458885941,0.9470899470899471,0.9497382566348084,0.9389354136075846,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,46,0.9064155385520895,0.8904203997243281,0.8567639257294429,0.946031746031746,0.950211920901576,0.9367933067129521,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,47,0.9064155385520895,0.8904203997243281,0.8567639257294429,0.946031746031746,0.9503571779433847,0.9397902403498531,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,48,0.9052383755150089,0.8893470790378006,0.8580901856763926,0.9428571428571428,0.9504905056629195,0.9398754125345513,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,49,0.9058269570335491,0.8898071625344353,0.8567639257294429,0.944973544973545,0.9491340715478647,0.9371769241260371,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,50,0.9058269570335491,0.889958734525447,0.8580901856763926,0.9439153439153439,0.9501950795054244,0.9368012496505898,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,51,0.9058269570335491,0.8898071625344353,0.8567639257294429,0.944973544973545,0.9500975397527122,0.935804030929533,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,52,0.9058269570335491,0.8896551724137931,0.8554376657824934,0.946031746031746,0.949437216678596,0.9328250297879517,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,53,0.9034726309593879,0.8865836791147994,0.850132625994695,0.946031746031746,0.9498175515416896,0.9326999270896803,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,54,0.9034726309593879,0.8865836791147994,0.850132625994695,0.946031746031746,0.9505845367914334,0.9330233319252262,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,55,0.899941141848146,0.8822714681440443,0.8448275862068966,0.9439153439153439,0.9499929827516035,0.9316030681586366,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,56,0.9005297233666862,0.8830449826989619,0.8461538461538461,0.9439153439153439,0.9481207808794014,0.9271077987344744,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,57,0.9005297233666862,0.8828828828828829,0.8448275862068966,0.944973544973545,0.9475664182560734,0.9239673505172487,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,58,0.8987639788110653,0.8807212205270458,0.8421750663129973,0.9439153439153439,0.9464808499291257,0.9266209116869576,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,59,0.899941141848146,0.8821081830790569,0.843501326259947,0.944973544973545,0.9458457889492371,0.9276297419240055,945,754,Hidden States Maha,60.0
olmo2_0325_32b_inst,wildguardtest,60,0.898175397292525,0.8804422944022114,0.8448275862068966,0.9407407407407408,0.9442304183683493,0.926567613177092,945,754,Hidden States Maha,60.0
qwen3_8b,wildguardtest,1,0.7775161859917599,0.7264833574529667,0.6657824933687002,0.8666666666666667,0.8341908410873928,0.8264376900788226,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,2,0.7904649793996469,0.7378497790868925,0.6644562334217506,0.891005291005291,0.8546285770423702,0.8395505781536114,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,3,0.8028251912889935,0.7512991833704529,0.6710875331564987,0.9079365079365079,0.8630134871514182,0.8446287975396862,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,4,0.8063566804002354,0.7561156412157154,0.6763925729442971,0.91005291005291,0.8710573589883934,0.852335402250226,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,5,0.811065332548558,0.7620459599703484,0.6816976127320955,0.9142857142857143,0.8690876173634794,0.8472984365640281,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,6,0.8145968216597999,0.7657992565055762,0.6830238726790451,0.9195767195767196,0.8730334161368645,0.8508338939768538,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,7,0.8140082401412596,0.764179104477612,0.6790450928381963,0.9216931216931217,0.8727709710468332,0.8471958153222916,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,8,0.8181283107710418,0.7702602230483271,0.6870026525198939,0.9227513227513228,0.8793868328351087,0.8552551165868714,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,9,0.8246027074749853,0.7779433681073026,0.6923076923076923,0.9301587301587302,0.8996287875598221,0.8722065711643461,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,10,0.8416715715126545,0.802930402930403,0.726790450928382,0.9333333333333333,0.9105441174406692,0.8809253129883015,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,11,0.8393172454384933,0.8008752735229759,0.7281167108753316,0.928042328042328,0.9090620745793161,0.8821716527421692,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,12,0.8446144791053561,0.8078602620087336,0.7360742705570292,0.9312169312169312,0.9085427981979706,0.8830629636724819,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,13,0.8469688051795173,0.8099415204678363,0.7347480106100795,0.9365079365079365,0.9124752641994021,0.8877885988950938,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,14,0.8505002942907592,0.8151382823871907,0.7427055702917772,0.9365079365079365,0.9170484049794395,0.8904950808135149,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,15,0.8540317834020011,0.8200290275761973,0.7493368700265252,0.9375661375661376,0.9224495810702708,0.9017222353474119,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,16,0.8569746909947028,0.8250539956803455,0.7599469496021221,0.9343915343915344,0.9257911947567119,0.9079288162081596,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,17,0.8716892289582107,0.844950213371266,0.7877984084880637,0.9386243386243386,0.9330280830280832,0.9139935375514396,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,18,0.8652148322542672,0.8367783321454028,0.7785145888594165,0.9343915343915344,0.9328414242207347,0.9151705126516171,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,19,0.8811065332548558,0.8571428571428571,0.8037135278514589,0.9428571428571428,0.940387773146394,0.9267631360145386,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,20,0.8846380223660977,0.8609929078014185,0.8050397877984085,0.9481481481481482,0.9402825144204454,0.9250793896796075,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,21,0.8840494408475574,0.8599857853589197,0.8023872679045093,0.9492063492063492,0.942153312842968,0.9277231835057775,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,22,0.8769864626250736,0.8525052928722654,0.8010610079575596,0.9375661375661376,0.9406824975790493,0.9288302073284547,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,23,0.8822836962919365,0.8585572842998586,0.8050397877984085,0.9439153439153439,0.9408263511711789,0.9281439374407036,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,24,0.8811065332548558,0.8575458392101551,0.8063660477453581,0.9407407407407408,0.9412284395043016,0.9242894543396187,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,25,0.8846380223660977,0.8615819209039548,0.8090185676392573,0.944973544973545,0.9396804345080207,0.9246630917339314,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,26,0.8816951147733961,0.8583509513742071,0.8076923076923077,0.9407407407407408,0.9380334863093486,0.9227337961952767,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,27,0.8793407886992348,0.8549186128803963,0.8010610079575596,0.9417989417989417,0.9371766802801287,0.9232460660927537,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,28,0.8746321365509123,0.8492569002123143,0.7957559681697612,0.9375661375661376,0.937872791321067,0.9195519618832154,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,29,0.8769864626250736,0.8527131782945736,0.8023872679045093,0.9365079365079365,0.9380292759603105,0.9220666006256188,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,30,0.8775750441436139,0.8533145275035261,0.8023872679045093,0.9375661375661376,0.9355641165985993,0.924391784386988,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,31,0.8781636256621542,0.8532955350815025,0.7984084880636605,0.9417989417989417,0.9351599230909575,0.922345485242424,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,32,0.874043555032372,0.8477951635846372,0.7904509283819628,0.9407407407407408,0.9344041654386481,0.9247175345770512,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,33,0.8775750441436139,0.8522727272727273,0.7957559681697612,0.9428571428571428,0.9337592803110045,0.9228332431422868,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,34,0.8763978811065333,0.8506401137980085,0.7931034482758621,0.9428571428571428,0.9348167796443658,0.9240991829297853,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,35,0.8705120659211301,0.84375,0.7877984084880637,0.9365079365079365,0.9322442563821873,0.925118404284373,945,754,Hidden States Maha,
qwen3_8b,wildguardtest,36,0.8734549735138316,0.8484848484848485,0.7984084880636605,0.9333333333333333,0.934547317305938,0.9292636546782226,945,754,Hidden States Maha,
